filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density,token_set,param_name,param_in_repo
du_gnb_case_041.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,9,invalid enum,MAC,Invalid PR value 9 (valid: 1-8) breaks PRACH preamble-to-SSB mapping calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1,"{'9', 'nr_mac_common', '8', 'value', 'invalid', 'pr', 'to', 'mapping', 'calculation', 'prach', 'layer2', 'valid', 'c', 'enum', 'openair2', 'mac', 'ssb', '1', 'in', 'preamble', 'breaks'}",ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,
du_gnb_case_042.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,3,invalid enum,PHY,"Invalid restricted set config value 3 (valid: 0=unrestricted, 1=type A, 2=type B) breaks PRACH root sequence generation in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.07692307692307693,"{'config', 'phy', 'value', 'invalid', '3', '0', '2', 'sequence', 'prach', 'openair1', 'valid', 'c', 'type', 'enum', 'unrestricted', 'set', 'b', 'nr_transport', 'root', '1', 'a', 'in', 'nr_prach', 'generation', 'restricted', 'breaks'}",restrictedSetConfig,
du_gnb_case_043.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,3,invalid enum,PHY,"Invalid PRACH root sequence index PR value 3 (valid: 1=839, 2=139) breaks preamble sequence length selection in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.08333333333333333,"{'phy', 'value', '139', 'invalid', '3', 'pr', '2', 'sequence', '839', 'prach', 'openair1', 'valid', 'c', 'index', 'enum', 'nr_transport', 'length', 'root', '1', 'in', 'preamble', 'nr_prach', 'selection', 'breaks'}",prach_RootSequenceIndex_PR,
du_gnb_case_044.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,16,out of range,PHY,Invalid zero correlation zone config value 16 (valid: 0-15) breaks PRACH cyclic shift calculation in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09523809523809523,"{'config', 'phy', 'value', 'invalid', '0', 'out', 'calculation', 'correlation', 'zero', '15', 'prach', 'openair1', 'valid', 'cyclic', 'c', '16', 'range', 'of', 'nr_transport', 'in', 'zone', 'nr_prach', 'shift', 'breaks'}",zeroCorrelationZoneConfig,
du_gnb_case_045.json,gNBs[0].servingCellConfigCommon[0].rsrp_ThresholdSSB,19,128,out of range,RRC,Invalid RSRP threshold value 128 (valid: 0-127) breaks SSB selection threshold encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c SIB1 encoding,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.13636363636363635,"{'rsrp', 'encoding', 'messages', 'value', 'invalid', '0', 'rrc', 'asn1_msg', 'out', 'valid', '127', 'c', 'range', 'openair2', 'of', 'ssb', 'nr', 'in', 'threshold', 'sib1', 'selection', '128', 'breaks'}",rsrp_ThresholdSSB,
du_gnb_case_046.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPcontrolResourceSetZero,12,16,out of range,RRC,"Invalid CORESET0 index 16 (valid: 0-15) breaks PDCCH configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09090909090909091,"{'encoding', 'messages', 'failure', 'invalid', '0', 'rrc', 'asn1_msg', 'out', 'pdcch', '15', 'configuration', 'valid', 'c', '16', 'causing', 'index', 'range', 'openair2', 'coreset0', 'of', 'nr', 'in', 'sib1', 'breaks'}",initialDLBWPcontrolResourceSetZero,
du_gnb_case_047.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsearchSpaceZero,0,16,out of range,RRC,Invalid search space 0 index 16 (valid: 0-15) breaks PDCCH search space configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.047619047619047616,"{'messages', 'invalid', '0', 'rrc', 'asn1_msg', 'out', 'pdcch', 'search', '15', 'configuration', 'valid', 'c', '16', 'index', 'space', 'range', 'openair2', 'of', 'nr', 'in', 'breaks'}",initialDLBWPsearchSpaceZero,
du_gnb_case_048.json,gNBs[0].pdcch_ConfigSIB1[0].controlResourceSetZero,11,16,out of range,RRC,Invalid CORESET0 index 16 for SIB1 PDCCH breaks MIB/SIB1 scheduling configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15789473684210525,"{'for', 'messages', 'invalid', 'rrc', 'asn1_msg', 'scheduling', 'out', 'pdcch', 'configuration', 'mib', 'c', '16', 'index', 'range', 'openair2', 'coreset0', 'of', 'nr', 'in', 'sib1', 'breaks'}",controlResourceSetZero,
du_gnb_case_049.json,gNBs[0].pdcch_ConfigSIB1[0].searchSpaceZero,0,16,out of range,RRC,Invalid search space 0 index 16 for SIB1 breaks PDCCH search space configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1,"{'for', 'messages', 'invalid', '0', 'rrc', 'asn1_msg', 'out', 'pdcch', 'search', 'configuration', 'c', '16', 'index', 'space', 'range', 'openair2', 'of', 'nr', 'in', 'sib1', 'breaks'}",searchSpaceZero,
du_gnb_case_050.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,300,out of range,PHY,"PRACH frequency start 300 exceeds UL carrier bandwidth, causing PRACH resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15789473684210525,"{'phy', 'failure', 'mapping', 'out', 'prach', '300', 'openair1', 'resource', 'c', 'exceeds', 'causing', 'range', 'of', 'nr_transport', 'start', 'bandwidth', 'carrier', 'in', 'frequency', 'ul', 'nr_prach'}",prach_msg1_FrequencyStart,
du_gnb_case_051.json,gNBs[0].servingCellConfigCommon[0].hoppingId,40,1024,out of range,PHY,"Hopping ID 1024 exceeds maximum 1023 per TS 38.211, causing PUCCH sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09523809523809523,"{'phy', 'failure', 'out', 'id', 'maximum', '211', 'sequence', 'openair1', 'nr_pucch', 'hopping', 'c', 'exceeds', 'causing', '1024', 'range', 'of', 'nr_transport', '38', 'in', 'per', 'pucch', 'generation', 'ts', '1023'}",hoppingId,
du_gnb_case_052.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,-201,out of range,RRC,"P0 nominal power -201 dBm exceeds minimum -202 dBm per TS 38.331, causing power control parameter encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.038461538461538464,"{'control', 'encoding', 'messages', 'failure', 'rrc', 'asn1_msg', 'out', '331', '202', 'parameter', 'nominal', 'c', 'exceeds', 'causing', 'range', 'openair2', 'dbm', 'of', '38', 'nr', 'in', 'power', 'p0', '201', 'minimum', 'per', 'ts'}",p0_nominal,
du_gnb_case_053.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,-201,out of range,RRC,"P0 nominal with grant power -201 dBm exceeds minimum -202 dBm, causing power control parameter encoding failure in RRC message encoding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.047619047619047616,"{'control', 'encoding', 'failure', 'with', 'rrc', 'out', 'grant', '202', 'parameter', 'nominal', 'exceeds', 'causing', 'range', 'dbm', 'of', 'in', 'power', 'p0', 'message', '201', 'minimum'}",p0_NominalWithGrant,
du_gnb_case_054.json,gNBs[0].servingCellConfigCommon[0].preambleReceivedTargetPower,-96,-203,out of range,RRC,"Preamble received target power -203 dBm exceeds minimum -202 dBm per TS 38.331, causing PRACH power control encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05,"{'203', 'control', 'encoding', 'failure', 'rrc', 'out', '331', 'prach', '202', 'exceeds', 'causing', 'range', 'dbm', 'of', 'received', '38', 'preamble', 'power', 'minimum', 'per', 'target', 'ts'}",preambleReceivedTargetPower,
du_gnb_case_055.json,gNBs[0].servingCellConfigCommon[0].ssPBCH_BlockPower,-25,-201,out of range,RRC,"SSB power -201 dBm exceeds minimum -200 dBm per TS 38.331, causing SSB power configuration encoding failure in SIB1",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15,"{'encoding', 'failure', 'rrc', 'out', '331', 'configuration', 'exceeds', 'causing', 'range', 'dbm', 'of', 'ssb', '38', 'in', 'power', 'sib1', '201', 'minimum', 'per', 'ts', '200'}",ssPBCH_BlockPower,
du_gnb_case_056.json,gNBs[0].servingCellConfigCommon[0].pMax,20,44,out of range,RRC,"Pmax 44 dBm exceeds maximum 43 dBm per TS 38.331, causing power limit encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.043478260869565216,"{'44', 'encoding', 'messages', 'failure', 'pmax', 'rrc', 'asn1_msg', 'out', 'maximum', '331', 'c', 'exceeds', 'causing', 'range', 'openair2', '43', 'dbm', 'of', '38', 'nr', 'in', 'power', 'limit', 'per', 'ts'}",pMax,
du_gnb_case_057.json,gNBs[0].servingCellConfigCommon[0].msg3_DeltaPreamble,1,7,out of range,MAC,Invalid msg3 delta preamble value 7 (valid: 0-6) breaks PRACH power ramping calculation in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05,"{'value', 'invalid', '0', 'out', 'calculation', '6', 'prach', 'layer2', 'valid', 'delta', 'c', 'range', 'openair2', 'nr_mac_gnb', 'of', 'mac', 'in', 'preamble', '7', 'ramping', 'power', 'msg3', 'gnb_scheduler_ulsch', 'breaks'}",msg3_DeltaPreamble,
du_gnb_case_058.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,8,invalid enum,MAC,Invalid TDD periodicity enum value 8 (valid: 0-7) breaks TDD pattern configuration in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.10526315789473684,"{'8', 'value', 'invalid', '0', 'gnb_scheduler', 'configuration', 'layer2', 'valid', 'c', 'enum', 'openair2', 'tdd', 'nr_mac_gnb', 'mac', 'periodicity', 'in', '7', 'pattern', 'breaks'}",dl_UL_TransmissionPeriodicity,
du_gnb_case_059.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,4,invalid enum,PHY,Invalid subcarrier spacing enum value 4 (valid: 0-3) breaks frame parameter initialization in openair1/PHY/INIT/nr_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'phy', 'value', 'invalid', '0', '3', 'init', 'subcarrier', 'parameter', 'openair1', 'valid', '4', 'c', 'spacing', 'enum', 'nr_init', 'in', 'initialization', 'frame', 'breaks'}",subcarrierSpacing,
du_gnb_case_060.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,4,invalid enum,MAC,Invalid reference SCS enum value 4 breaks TDD pattern reference calculation in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.058823529411764705,"{'calculation', 'scs', 'reference', 'enum', 'openair2', 'tdd', 'layer2', 'nr_mac_gnb', 'value', 'mac', 'gnb_scheduler', 'invalid', 'pattern', '4', 'breaks', 'c', 'in'}",referenceSubcarrierSpacing,
du_gnb_case_061.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,4,invalid enum,PHY,Invalid DL SCS enum value 4 (valid: 0-3) breaks carrier frequency calculation in openair1/PHY/INIT/nr_init.c nr_phy_config_request(),op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05,"{'nr_phy_config_request', 'dl', 'phy', 'value', 'invalid', '0', '3', 'init', 'calculation', 'openair1', 'valid', '4', 'c', 'enum', 'nr_init', 'carrier', 'in', 'scs', 'frequency', 'breaks'}",dl_subcarrierSpacing,
du_gnb_case_062.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,4,invalid enum,PHY,Invalid UL SCS enum value 4 breaks UL carrier frequency calculation in openair1/PHY/INIT/nr_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.058823529411764705,"{'init', 'calculation', 'scs', 'frequency', 'ul', 'enum', 'phy', 'openair1', 'nr_init', 'value', 'invalid', 'carrier', '4', 'breaks', 'c', 'in'}",ul_subcarrierSpacing,
du_gnb_case_063.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,4,invalid enum,RRC,Invalid initial DL BWP SCS enum value 4 breaks BWP configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15789473684210525,"{'scs', 'dl', 'enum', 'encoding', 'openair2', 'messages', 'c', 'configuration', 'value', 'bwp', 'breaks', 'invalid', 'rrc', 'asn1_msg', '4', 'initial', 'nr', 'in'}",initialDLBWPsubcarrierSpacing,
du_gnb_case_064.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,4,invalid enum,RRC,Invalid initial UL BWP SCS enum value 4 breaks UL BWP configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.15,"{'scs', 'ul', 'enum', 'encoding', 'openair2', 'messages', 'c', 'configuration', 'value', 'bwp', 'breaks', 'invalid', 'rrc', 'asn1_msg', '4', 'initial', 'nr', 'in'}",initialULBWPsubcarrierSpacing,
du_gnb_case_065.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,4,invalid enum,PHY,Invalid PRACH msg1 SCS enum value 4 breaks PRACH configuration in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1875,"{'scs', 'enum', 'phy', 'prach', 'configuration', 'openair1', 'nr_prach', 'value', 'nr_transport', 'invalid', 'msg1', '4', 'breaks', 'c', 'in'}",msg1_SubcarrierSpacing,
du_gnb_case_066.json,MACRLCs[0].tr_s_preference,local_L1,invalid_transport,invalid enum,MAC,"Invalid transport southbound preference string breaks transport selection in openair2/ENB_APP/enb_config.c RCconfig_macrlc(), causing MAC initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05555555555555555,"{'preference', 'southbound', 'causing', 'enum', 'openair2', 'enb_app', 'rcconfig_macrlc', 'failure', 'enb_config', 'mac', 'string', 'invalid', 'selection', 'initialization', 'transport', 'breaks', 'c', 'in'}",tr_s_preference,
du_gnb_case_067.json,MACRLCs[0].tr_n_preference,f1,invalid_northbound,invalid enum,F1AP,"Invalid transport northbound preference string breaks F1 interface initialization in openair2/ENB_APP/enb_config.c, preventing CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'enb_app', 'invalid', 'transport', 'communication', 'c', 'interface', 'enum', 'openair2', 'enb_config', 'string', 'f1', 'du', 'in', 'f1ap', 'preference', 'cu', 'northbound', 'preventing', 'initialization', 'breaks'}",tr_n_preference,
du_gnb_case_068.json,L1s[0].tr_n_preference,local_mac,remote_mac,invalid enum,MAC,Invalid L1 transport northbound preference breaks MAC-PHY interface initialization in openair2/ENB_APP/enb_config.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.13333333333333333,"{'preference', 'interface', 'l1', 'northbound', 'enum', 'openair2', 'phy', 'enb_app', 'mac', 'enb_config', 'invalid', 'initialization', 'transport', 'breaks', 'c', 'in'}",tr_n_preference,
du_gnb_case_069.json,RUs[0].local_rf,yes,enabled,invalid enum,PHY,Invalid local_rf value 'enabled' (expected 'yes'/'no') breaks RF interface initialization in targets/RT/USER/openair0.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'phy', 'value', 'user', 'invalid', 'yes', 'local_rf', 'no', 'rt', 'expected', 'rf', 'enabled', 'c', 'interface', 'enum', 'targets', 'openair0', 'in', 'initialization', 'breaks'}",local_rf,
du_gnb_case_070.json,RUs[0].clock_src,internal,external_pps,invalid enum,PHY,Invalid clock source 'external_pps' (expected 'internal'/'external') breaks clock synchronization initialization in RU setup code,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'synchronization', 'external', 'setup', 'enum', 'internal', 'phy', 'external_pps', 'source', 'expected', 'code', 'invalid', 'initialization', 'ru', 'clock', 'breaks', 'in'}",clock_src,
du_gnb_case_071.json,rfsimulator.modelname,AWGN,RAYLEIGH_FAST_FADING,invalid enum,PHY,"Invalid RF simulator model name breaks channel model initialization in targets/RT/USER/rfsim.c, causing PHY simulation failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'phy', 'failure', 'user', 'invalid', 'rt', 'rf', 'simulator', 'c', 'causing', 'enum', 'targets', 'simulation', 'name', 'in', 'channel', 'rfsim', 'initialization', 'breaks', 'model'}",modelname,
du_gnb_case_072.json,log_config.global_log_level,info,verbose,invalid enum,RRC,"Invalid log level 'verbose' (valid: none, error, warn, info, debug) breaks logging initialization in common/utils/log.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.0,"{'debug', 'invalid', 'rrc', 'verbose', 'valid', 'error', 'common', 'c', 'none', 'enum', 'utils', 'warn', 'in', 'logging', 'log', 'level', 'initialization', 'breaks', 'info'}",global_log_level,
du_gnb_case_073.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,logical contradiction,PHY,"SSB bitmap value 0 (no SSB positions) conflicts with SSB periodicity configuration, causing SSB transmission failure in openair1/PHY/NR_TRANSPORT/nr_pbch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.22727272727272727,"{'contradiction', 'phy', 'failure', 'with', 'value', '0', 'no', 'configuration', 'openair1', 'transmission', 'c', 'bitmap', 'causing', 'periodicity', 'nr_transport', 'nr_pbch', 'ssb', 'conflicts', 'in', 'positions', 'logical'}",ssb_PositionsInBurst_Bitmap,
du_gnb_case_074.json,gNBs[0].servingCellConfigCommon[0].dl_absoluteFrequencyPointA,640008,650000,logical contradiction,PHY,"DL frequency Point A 650000 exceeds absoluteFrequencySSB 641280, violating TS 38.211 frequency relationship constraints and causing SSB frequency mapping failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.047619047619047616,"{'contradiction', 'constraints', 'dl', 'phy', 'and', 'failure', 'relationship', 'mapping', 'violating', '211', 'absolutefrequencyssb', 'exceeds', 'causing', 'ssb', '38', '650000', 'a', 'point', 'frequency', '641280', 'logical', 'ts'}",dl_absoluteFrequencyPointA,
du_gnb_case_075.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,630000,logical contradiction,PHY,"SSB frequency 630000 below DL frequency Point A 640008 violates TS 38.211 frequency relationship constraints, causing SSB resource mapping failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09523809523809523,"{'contradiction', 'constraints', 'dl', 'phy', 'failure', 'relationship', 'mapping', '211', 'below', 'resource', 'causing', 'ssb', '38', '630000', 'a', 'point', 'frequency', '640008', 'violates', 'logical', 'ts'}",absoluteFrequencySSB,
du_gnb_case_076.json,gNBs[0].servingCellConfigCommon[0].dl_offstToCarrier,0,200,logical contradiction,PHY,"DL offset to carrier 200 exceeds carrier bandwidth 106 PRBs, causing carrier frequency mapping failure in openair1/PHY/INIT/nr_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.047619047619047616,"{'contradiction', 'dl', 'phy', 'failure', '106', 'mapping', 'to', 'init', 'openair1', 'c', 'exceeds', 'causing', 'offset', 'nr_init', 'prbs', 'bandwidth', 'carrier', 'in', 'frequency', 'logical', '200'}",dl_offstToCarrier,
du_gnb_case_077.json,gNBs[0].servingCellConfigCommon[0].ul_offstToCarrier,0,200,logical contradiction,PHY,"UL offset to carrier 200 exceeds UL carrier bandwidth 106 PRBs, causing UL frequency mapping failure in PHY initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'contradiction', 'frequency', 'ul', 'exceeds', 'causing', 'offset', 'phy', 'logical', 'failure', '106', 'prbs', 'initialization', 'bandwidth', 'carrier', 'to', '200', 'mapping', 'in'}",ul_offstToCarrier,
du_gnb_case_078.json,gNBs[0].pdsch_AntennaPorts_XP,2,0,logical contradiction,PHY,"Zero PDSCH antenna ports conflicts with maxMIMO_layers=1, causing DMRS port allocation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_primitives.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.05263157894736842,"{'contradiction', 'phy', 'failure', 'with', 'maxmimo_layers', 'dmrs', 'zero', 'antenna', 'layer2', 'ports', 'pdsch', 'c', 'causing', 'openair2', 'nr_mac_gnb', 'gnb_scheduler_primitives', 'conflicts', 'port', '1', 'in', 'allocation', 'logical'}",pdsch_AntennaPorts_XP,
du_gnb_case_079.json,gNBs[0].pusch_AntennaPorts,4,0,logical contradiction,PHY,"Zero PUSCH antenna ports breaks UL MIMO configuration, causing PUSCH DMRS port allocation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.25,"{'contradiction', 'mimo', 'phy', 'logical', 'failure', 'dmrs', 'zero', 'antenna', 'configuration', 'openair1', 'ports', 'c', 'causing', 'nr_transport', 'port', 'nr_pusch', 'in', 'ul', 'allocation', 'pusch', 'breaks'}",pusch_AntennaPorts,
du_gnb_case_080.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,256,out of range,PHY,"PRACH configuration index 256 exceeds maximum 255 per TS 38.211, causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.09090909090909091,"{'nr_mac_common', 'occasion', 'phy', 'failure', '256', 'out', 'calculation', 'maximum', '211', 'prach', 'configuration', '255', 'layer2', 'c', 'exceeds', 'index', 'causing', 'range', 'openair2', 'of', '38', 'in', 'per', 'ts'}",prach_ConfigurationIndex,
du_gnb_case_081.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,140,out of range,PHY,"PRACH root sequence index 140 exceeds maximum 139 for short sequence (PR=2), causing preamble generation failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.08695652173913043,"{'for', 'phy', 'short', 'failure', '139', 'pr', 'out', '2', 'maximum', 'sequence', 'prach', 'openair1', 'c', 'exceeds', 'index', 'causing', 'range', 'of', 'nr_transport', 'root', 'in', 'preamble', '140', 'nr_prach', 'generation'}",prach_RootSequenceIndex,
du_gnb_case_082.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,-1,out of range,PHY,Negative PRACH frequency start value breaks PRACH resource mapping calculation in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1875,"{'calculation', 'frequency', 'range', 'negative', 'phy', 'prach', 'openair1', 'nr_prach', 'of', 'value', 'nr_transport', 'start', 'mapping', 'resource', 'breaks', 'c', 'out', 'in'}",prach_msg1_FrequencyStart,
du_gnb_case_083.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,274,logical contradiction,PHY,"PRACH frequency start 274 exceeds maximum 273 for 30kHz SCS FR1, causing PRACH resource mapping failure per TS 38.211",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1,"{'contradiction', 'for', 'phy', 'failure', 'mapping', 'fr1', 'maximum', '211', 'prach', '30khz', 'resource', 'exceeds', 'causing', '273', 'start', '38', 'frequency', 'scs', 'per', 'logical', 'ts', '274'}",prach_msg1_FrequencyStart,
du_gnb_case_084.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,0,logical contradiction,RRC,"Zero BWP locationAndBandwidth (0 PRBs) conflicts with minimum BWP size requirement, causing BWP configuration rejection in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.18181818181818182,"{'contradiction', 'messages', 'with', '0', 'rrc', 'asn1_msg', 'zero', 'size', 'requirement', 'configuration', 'bwp', 'c', 'causing', 'openair2', 'locationandbandwidth', 'prbs', 'rejection', 'conflicts', 'nr', 'in', 'minimum', 'logical'}",initialDLBWPlocationAndBandwidth,
du_gnb_case_085.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,0,logical contradiction,RRC,"Zero UL BWP locationAndBandwidth (0 PRBs) conflicts with minimum BWP size requirement, causing UL BWP configuration rejection",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.17647058823529413,"{'contradiction', 'ul', 'causing', 'zero', 'size', 'requirement', 'configuration', 'locationandbandwidth', 'with', 'minimum', 'bwp', 'prbs', 'rejection', '0', 'conflicts', 'logical', 'rrc'}",initialULBWPlocationAndBandwidth,
du_gnb_case_086.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,0,logical contradiction,PHY,"Zero DL carrier bandwidth conflicts with BWP configuration, causing carrier initialization failure in openair1/PHY/INIT/nr_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,0.1111111111111111,"{'contradiction', 'dl', 'phy', 'failure', 'with', 'init', 'zero', 'configuration', 'openair1', 'bwp', 'c', 'causing', 'nr_init', 'conflicts', 'bandwidth', 'carrier', 'in', 'initialization', 'logical'}",dl_carrierBandwidth,
