filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,param_name,orig_type,err_type,type_changed,numeric_orig,numeric_err,numeric_delta,abs_delta,direction,zero_to_nonzero,nonzero_to_zero,sign_change,large_jump
DU_case_081.json,MACRLCs[0].local_n_address,127.0.0.3,invalid,invalid format,MAC,Invalid local N address will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,local_n_address,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_082.json,MACRLCs[0].remote_n_address,127.0.0.5,invalid,invalid format,MAC,Invalid remote N address will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,remote_n_address,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_083.json,MACRLCs[0].local_n_portc,500,0,out of range,MAC,Zero local N port C will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,local_n_portc,str,str,False,500.0,0.0,-500.0,500.0,decrease,False,True,True,True
DU_case_084.json,MACRLCs[0].local_n_portd,2152,0,out of range,MAC,Zero local N port D will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,local_n_portd,str,str,False,2152.0,0.0,-2152.0,2152.0,decrease,False,True,True,True
DU_case_085.json,MACRLCs[0].remote_n_portc,501,0,out of range,MAC,Zero remote N port C will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,remote_n_portc,str,str,False,501.0,0.0,-501.0,501.0,decrease,False,True,True,True
DU_case_086.json,MACRLCs[0].remote_n_portd,2152,0,out of range,MAC,Zero remote N port D will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,remote_n_portd,str,str,False,2152.0,0.0,-2152.0,2152.0,decrease,False,True,True,True
DU_case_087.json,L1s[0].num_cc,1,0,out of range,L1,Zero number of CC will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,num_cc,str,str,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
DU_case_088.json,L1s[0].tr_n_preference,local_mac,invalid,invalid enum,L1,Invalid TR-N preference will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,tr_n_preference,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_089.json,L1s[0].prach_dtx_threshold,120,0,out of range,L1,Zero PRACH DTX threshold will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,prach_dtx_threshold,str,str,False,120.0,0.0,-120.0,120.0,decrease,False,True,True,True
DU_case_090.json,L1s[0].pucch0_dtx_threshold,150,0,out of range,L1,Zero PUCCH 0 DTX threshold will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,pucch0_dtx_threshold,str,str,False,150.0,0.0,-150.0,150.0,decrease,False,True,True,True
DU_case_091.json,L1s[0].ofdm_offset_divisor,8,0,out of range,L1,Zero OFDM offset divisor will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,ofdm_offset_divisor,str,str,False,8.0,0.0,-8.0,8.0,decrease,False,True,True,False
DU_case_092.json,RUs[0].local_rf,yes,no,logical contradiction,RU,Local RF disabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,local_rf,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_093.json,RUs[0].nb_tx,4,0,out of range,RU,Zero number of TX will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,nb_tx,str,str,False,4.0,0.0,-4.0,4.0,decrease,False,True,True,False
DU_case_094.json,RUs[0].bands,[78],[79],out of range,RU,Invalid frequency band will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,bands,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_095.json,RUs[0].max_pdschReferenceSignalPower,-27,0,out of range,RU,Zero maximum PDSCH reference signal power will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,max_pdschReferenceSignalPower,str,str,False,-27.0,0.0,27.0,27.0,increase,False,True,True,True
DU_case_096.json,RUs[0].max_rxgain,114,0,out of range,RU,Zero maximum RX gain will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,max_rxgain,str,str,False,114.0,0.0,-114.0,114.0,decrease,False,True,True,True
DU_case_097.json,RUs[0].sf_extension,0,1,logical contradiction,RU,SF extension enabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,sf_extension,str,str,False,0.0,1.0,1.0,1.0,increase,True,False,True,False
DU_case_098.json,RUs[0].eNB_instances,[0],[1],out of range,RU,Invalid eNB instance will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,eNB_instances,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_099.json,RUs[0].clock_src,internal,external,logical contradiction,RU,External clock source will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,clock_src,str,str,False,,,,,non_numeric,False,False,False,False
DU_case_100.json,RUs[0].ru_thread_core,6,0,out of range,RU,Zero RU thread core will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,ru_thread_core,str,str,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_001.json,gNBs[0].tracking_area_code,1,0,out of range,NGAP,"Reserved TAC value 0x0000 causes NGAP registration failure in openair3/NGAP/ngap_gNB_handlers.c during NGSetupRequest, as TAC validation rejects reserved values per TS 38.413",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,tracking_area_code,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_002.json,gNBs[0].tracking_area_code,1,65534,out of range,NGAP,"Reserved TAC value 0xFFFE causes NGAP registration rejection in RCconfig_RRC validation checks in openair2/GNB_APP/gnb_config.c, violating TS 38.413 reserved value constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,tracking_area_code,int,int,False,1.0,65534.0,65533.0,65533.0,increase,False,False,False,True
du_gnb_case_003.json,gNBs[0].servingCellConfigCommon[0].pucchGroupHopping,0,3,invalid enum,RRC,"Invalid enum value 3 for pucchGroupHopping (valid: 0=neither, 1=group hopping, 2=sequence hopping) breaks PUCCH config mapping in openair2/RRC/NR/MESSAGES/asn1_msg.c when encoding NR_PUCCH_ConfigCommon",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,pucchGroupHopping,int,int,False,0.0,3.0,3.0,3.0,increase,True,False,True,False
du_gnb_case_004.json,gNBs[0].servingCellConfigCommon[0].dmrs_TypeA_Position,0,2,invalid enum,PHY,"Invalid DMRS TypeA position value 2 (valid: 0=pos2, 1=pos3) causes PHY resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c during DMRS symbol placement calculation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dmrs_TypeA_Position,int,int,False,0.0,2.0,2.0,2.0,increase,True,False,True,False
du_gnb_case_005.json,MACRLCs[0].num_cc,1,one,wrong type,MAC,"String 'one' instead of integer for num_cc causes type mismatch in common/config/config_userapi.c parsing, leading to CC allocation failure in openair2/LAYER2/NR_MAC_gNB/config.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,num_cc,int,str,True,1.0,,,,non_numeric,False,False,False,False
du_gnb_case_006.json,MACRLCs[0].local_n_portc,500,500,wrong type,F1AP,"String port number instead of integer breaks UDP socket initialization in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, preventing F1-C interface binding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,local_n_portc,int,str,True,500.0,500.0,0.0,0.0,same,False,False,False,False
du_gnb_case_007.json,MACRLCs[0].local_n_address,127.0.0.3,127.0.0.999,invalid format,F1AP,"Invalid IPv4 address format causes socket bind failure in common/utils/network_utils.c, preventing F1-C interface initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,local_n_address,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_008.json,rfsimulator.serveraddr,server,999.999.999.999,invalid format,PHY,"Invalid IPv4 address format breaks RF simulator socket connection in targets/RT/USER/rfsim.c, causing PHY initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,serveraddr,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_009.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,,missing value,MAC,"NULL PRACH configuration index breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing random access procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_ConfigurationIndex,int,null,True,98.0,,,,non_numeric,False,False,False,False
du_gnb_case_010.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,,missing value,RRC,"Missing SSB frequency causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, preventing cell broadcast information transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,absoluteFrequencySSB,int,null,True,641280.0,,,,non_numeric,False,False,False,False
du_gnb_case_011.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,79,logical contradiction,RRC,"UL band n79 with DL band n78 creates duplex mismatch in NR_ServingCellConfigCommon encoding in openair2/GNB_APP/gnb_config.c, violating TS 38.331 band pairing constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ul_frequencyBand,int,int,False,78.0,79.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_012.json,RUs[0].nb_tx,4,2,logical contradiction,PHY,"RU advertises 2 TX antennas while MAC/RRC configured for 4 PDSCH antenna ports, causing antenna port mapping failure in openair1/PHY/INIT/nr_init.c during resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nb_tx,int,int,False,4.0,2.0,-2.0,2.0,decrease,False,False,False,False
du_gnb_case_013.json,gNBs[0].maxMIMO_layers,1,8,logical contradiction,MAC,"8 MIMO layers exceeds configured PDSCH antenna ports (2), causing DMRS port selection failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_primitives.c set_dl_dmrs_ports()",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,maxMIMO_layers,int,int,False,1.0,8.0,7.0,7.0,increase,False,False,False,False
du_gnb_case_014.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,50000,out of range,RRC,"BWP locationAndBandwidth value exceeds maximum 37949 per TS 38.331, causing ASN.1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c during BWP configuration encoding",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPlocationAndBandwidth,int,int,False,28875.0,50000.0,21125.0,21125.0,increase,False,False,False,True
du_gnb_case_015.json,gNBs[0].servingCellConfigCommon[0].physCellId,0,1008,out of range,PHY,"Physical cell ID exceeds maximum 1007 per TS 38.211, causing SSB sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pbch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,physCellId,int,int,False,0.0,1008.0,1008.0,1008.0,increase,True,False,True,True
du_gnb_case_016.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex,1,840,out of range,PHY,"PRACH root sequence index exceeds maximum 839 for long sequence, causing preamble generation failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_RootSequenceIndex,int,int,False,1.0,840.0,839.0,839.0,increase,False,False,False,True
du_gnb_case_017.json,gNBs[0].servingCellConfigCommon[0].ssb_periodicityServingCell,2,8,invalid enum,RRC,"Invalid SSB periodicity enum value 8 (valid: 0-7) breaks SSB configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ssb_periodicityServingCell,int,int,False,2.0,8.0,6.0,6.0,increase,False,False,False,False
du_gnb_case_018.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FDM,0,4,invalid enum,MAC,"Invalid PRACH msg1 FDM value 4 (valid: 0-3) breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing RA procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_msg1_FDM,int,int,False,0.0,4.0,4.0,4.0,increase,True,False,True,False
du_gnb_case_019.json,gNBs[0].servingCellConfigCommon[0].powerRampingStep,1,4,invalid enum,MAC,Invalid power ramping step enum value 4 (valid: 0-3) breaks PRACH power control configuration in openair2/LAYER2/NR_MAC_gNB/config.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,powerRampingStep,int,int,False,1.0,4.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_020.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,100,invalid enum,MAC,"Invalid RA response window value 100 (valid: 1,2,4,8,10,20,40,80) breaks random access response scheduling in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ra_ResponseWindow,int,int,False,4.0,100.0,96.0,96.0,increase,False,False,False,True
du_gnb_case_021.json,MACRLCs[0].local_n_portd,2152,True,wrong type,F1AP,"Boolean instead of integer for UDP port causes type conversion failure in common/config/config_userapi.c, preventing F1-U data plane initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,local_n_portd,int,bool,True,2152.0,1.0,-2151.0,2151.0,decrease,False,False,False,True
du_gnb_case_022.json,gNBs[0].servingCellConfigCommon[0].pMax,20,20dBm,wrong type,RRC,"String instead of numeric value breaks power parameter parsing in openair2/GNB_APP/gnb_config.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,pMax,int,str,True,20.0,,,,non_numeric,False,False,False,False
du_gnb_case_023.json,RUs[0].ru_thread_core,6,core6,wrong type,PHY,"String instead of integer for CPU core assignment breaks thread pinning in targets/RT/USER/openair0.c, causing RU thread initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ru_thread_core,int,str,True,6.0,,,,non_numeric,False,False,False,False
du_gnb_case_024.json,fhi_72.ru_addr[0],e8:c7:4f:25:80:ed,e8:c7:4f:25:80:ed:00,invalid format,PHY,"Invalid MAC address format (too many octets) breaks Ethernet frame construction in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, causing FHI72 fronthaul failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ru_addr,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_025.json,fhi_72.dpdk_devices[0],0000:ca:02.0,ca:02.0,invalid format,PHY,"Invalid PCI device format (missing domain) breaks DPDK device initialization in fhi_72 initialization code, preventing fronthaul interface setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dpdk_devices,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_026.json,gNBs[0].plmn_list[0].snssaiList[0].sd,0x010203,0x01020304,invalid format,NGAP,"SD value exceeds 24-bit format (0xFFFFFF max) breaks NSSAI encoding in openair3/NGAP/ngap_gNB_handlers.c during InitialUEMessage, violating TS 38.413",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,sd,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_027.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,,missing value,RRC,"Missing UL BWP locationAndBandwidth breaks initial BWP configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing RRC connection setup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialULBWPlocationAndBandwidth,int,null,True,28875.0,,,,non_numeric,False,False,False,False
du_gnb_case_028.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,,missing value,PHY,"Missing DL SCS breaks carrier frequency calculation in openair1/PHY/INIT/nr_init.c nr_phy_config_request(), causing frame parameter initialization failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_subcarrierSpacing,int,null,True,1.0,,,,non_numeric,False,False,False,False
du_gnb_case_029.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,50,logical contradiction,PHY,"DL carrier bandwidth 50 PRBs conflicts with initialDLBWPlocationAndBandwidth=28875 (48 PRBs), causing BWP boundary violation in openair1/PHY/defs_nr_common.h frequency mapping",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,dl_carrierBandwidth,int,int,False,106.0,50.0,-56.0,56.0,decrease,False,False,False,True
du_gnb_case_030.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,50,logical contradiction,PHY,"UL carrier bandwidth 50 PRBs conflicts with initialULBWPlocationAndBandwidth=28875 (48 PRBs), causing UL BWP boundary violation in PHY resource allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ul_carrierBandwidth,int,int,False,106.0,50.0,-56.0,56.0,decrease,False,False,False,True
du_gnb_case_031.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,3,logical contradiction,RRC,"Initial DL BWP SCS 120kHz (3) conflicts with carrier SCS 30kHz (1), violating TS 38.331 BWP SCS constraints and causing RRC configuration rejection",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPsubcarrierSpacing,int,int,False,1.0,3.0,2.0,2.0,increase,False,False,False,False
du_gnb_case_032.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,2,logical contradiction,RRC,"Initial UL BWP SCS 60kHz (2) conflicts with carrier SCS 30kHz (1), violating TS 38.331 BWP SCS constraints and causing RRC connection setup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialULBWPsubcarrierSpacing,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_033.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,2,logical contradiction,PHY,"PRACH msg1 SCS 60kHz conflicts with UL carrier SCS 30kHz for FR1, violating TS 38.211 PRACH configuration constraints and causing PRACH detection failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,msg1_SubcarrierSpacing,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_034.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,10,logical contradiction,MAC,"10 DL slots exceed TDD periodicity (ms5=10 slots total), causing slot pattern validation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c TDD scheduling",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofDownlinkSlots,int,int,False,7.0,10.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_035.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,5,logical contradiction,MAC,"5 UL slots exceed TDD periodicity (ms5=10 slots total with 7 DL slots), causing slot pattern validation failure in MAC scheduler",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofUplinkSlots,int,int,False,2.0,5.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_036.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,15,out of range,MAC,"15 DL symbols exceed slot boundary (max 14), causing TDD pattern validation failure in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofDownlinkSymbols,int,int,False,6.0,15.0,9.0,9.0,increase,False,False,False,False
du_gnb_case_037.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,15,out of range,MAC,"15 UL symbols exceed slot boundary (max 14), causing TDD pattern validation failure in MAC scheduler slot allocation",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,nrofUplinkSymbols,int,int,False,4.0,15.0,11.0,11.0,increase,False,False,False,True
du_gnb_case_038.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,11,out of range,MAC,"Invalid preambleTransMax value 11 (valid: 0-10 mapping to 3,4,5,6,7,8,10,20,50,100,200) breaks PRACH retry logic in openair2/LAYER2/NR_MAC_gNB/gNB_scheduler_ulsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,preambleTransMax,int,int,False,6.0,11.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_039.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,8,out of range,MAC,"Invalid contention resolution timer value 8 (valid: 0-7 mapping to 8,16,24,32,40,48,56,64 slots) breaks RA procedure state machine in MAC",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ra_ContentionResolutionTimer,int,int,False,7.0,8.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_040.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,65,out of range,MAC,"Invalid ssb_perRACH_Occasion value 65 (valid: 0-15 mapping to 4,8,12,16,...,60,64) breaks PRACH preamble allocation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ssb_perRACH_OccasionAndCB_PreamblesPerSSB,int,int,False,15.0,65.0,50.0,50.0,increase,False,False,False,True
du_gnb_case_041.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,9,invalid enum,MAC,Invalid PR value 9 (valid: 1-8) breaks PRACH preamble-to-SSB mapping calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,int,int,False,4.0,9.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_042.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,3,invalid enum,PHY,"Invalid restricted set config value 3 (valid: 0=unrestricted, 1=type A, 2=type B) breaks PRACH root sequence generation in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,restrictedSetConfig,int,int,False,0.0,3.0,3.0,3.0,increase,True,False,True,False
du_gnb_case_043.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,3,invalid enum,PHY,"Invalid PRACH root sequence index PR value 3 (valid: 1=839, 2=139) breaks preamble sequence length selection in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_RootSequenceIndex_PR,int,int,False,2.0,3.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_044.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,16,out of range,PHY,Invalid zero correlation zone config value 16 (valid: 0-15) breaks PRACH cyclic shift calculation in openair1/PHY/NR_TRANSPORT/nr_prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,zeroCorrelationZoneConfig,int,int,False,13.0,16.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_045.json,gNBs[0].servingCellConfigCommon[0].rsrp_ThresholdSSB,19,128,out of range,RRC,Invalid RSRP threshold value 128 (valid: 0-127) breaks SSB selection threshold encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c SIB1 encoding,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,rsrp_ThresholdSSB,int,int,False,19.0,128.0,109.0,109.0,increase,False,False,False,True
du_gnb_case_046.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPcontrolResourceSetZero,12,16,out of range,RRC,"Invalid CORESET0 index 16 (valid: 0-15) breaks PDCCH configuration encoding in openair2/RRC/NR/MESSAGES/asn1_msg.c, causing SIB1 encoding failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPcontrolResourceSetZero,int,int,False,12.0,16.0,4.0,4.0,increase,False,False,False,False
du_gnb_case_047.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsearchSpaceZero,0,16,out of range,RRC,Invalid search space 0 index 16 (valid: 0-15) breaks PDCCH search space configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,initialDLBWPsearchSpaceZero,int,int,False,0.0,16.0,16.0,16.0,increase,True,False,True,True
du_gnb_case_048.json,gNBs[0].pdcch_ConfigSIB1[0].controlResourceSetZero,11,16,out of range,RRC,Invalid CORESET0 index 16 for SIB1 PDCCH breaks MIB/SIB1 scheduling configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,controlResourceSetZero,int,int,False,11.0,16.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_049.json,gNBs[0].pdcch_ConfigSIB1[0].searchSpaceZero,0,16,out of range,RRC,Invalid search space 0 index 16 for SIB1 breaks PDCCH search space configuration in openair2/RRC/NR/MESSAGES/asn1_msg.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,searchSpaceZero,int,int,False,0.0,16.0,16.0,16.0,increase,True,False,True,True
du_gnb_case_050.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,300,out of range,PHY,"PRACH frequency start 300 exceeds UL carrier bandwidth, causing PRACH resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_1.json,prach_msg1_FrequencyStart,int,int,False,0.0,300.0,300.0,300.0,increase,True,False,True,True
